transaction_id,payment_date,customer_id,price
T0000004044,2024-10-25 22:27:39,PL######,150000.0
T0000004045,2025-02-19 18:43:53,Cd######,
T0000004046,2025-02-06 08:31:07,nS######,
T0000004047,2024-08-20 13:40:40,OJ######,1200000.0
T0000004048,2024-07-22 14:05:38,bo######,
T0000004049,2024-06-25 07:30:49,Gc######,200000.0
T0000004050,2025-01-14 02:32:45,iQ######,290000.0
T0000004051,2024-07-21 17:55:48,Xp######,85000.0
T0000004052,2025-01-02 00:40:19,YC######,50000.0
T0000004053,2024-09-04 12:19:43,yw######,720000.0
T0000004054,2025-02-25 14:19:25,kX######,
T0000004055,2024-07-22 00:24:18,LT######,240000.0
T0000004056,2024-06-28 12:02:27,wU######,
T0000004057,2024-06-14 03:40:53,nw######,
T0000004058,2024-06-09 19:18:15,CS######,
T0000004059,2024-09-13 07:18:21,pz######,
T0000004060,2024-03-13 20:11:45,Nk######,410000.0
T0000004061,2024-05-01 03:55:18,al######,
T0000004062,2024-09-30 16:30:50,ca######,210000.0
T0000004063,2024-11-10 15:10:46,Yu######,480000.0
T0000004064,2024-05-12 00:34:24,Fw######,
T0000004065,2024-07-06 00:18:19,fs######,630000.0
T0000004066,2024-06-16 18:18:53,gf######,
T0000004067,2024-11-12 00:27:25,LX######,180000.0
T0000004068,2024-09-18 11:18:49,sl######,50000.0
T0000004069,2024-08-29 09:17:31,Bv######,
T0000004070,2024-08-03 19:00:19,sT######,85000.0
T0000004071,2024-06-15 06:05:55,wO######,615000.0
T0000004072,2024-08-11 03:54:58,UM######,720000.0
T0000004073,2024-03-19 22:48:14,Gf######,
T0000004074,2025-02-22 11:14:20,YF######,
T0000004075,2024-11-22 19:05:25,rW######,240000.0
T0000004076,2024-12-05 18:39:35,of######,610000.0
T0000004077,2024-05-30 20:00:05,iQ######,480000.0
T0000004078,2024-08-30 07:42:56,uC######,270000.0
T0000004079,2024-07-23 02:03:44,fd######,
T0000004080,2024-10-05 05:44:01,AT######,1020000.0
T0000004081,2024-03-15 11:46:04,qn######,
T0000004082,2024-11-29 17:06:43,YX######,
T0000004083,2024-11-11 03:14:31,NB######,540000.0
T0000004084,2024-05-12 19:30:35,Ss######,
T0000004085,2024-07-08 11:37:59,ab######,
T0000004086,2024-07-05 20:53:21,zj######,650000.0
T0000004087,2024-12-30 22:04:59,ZG######,265000.0
T0000004088,2025-02-21 04:54:10,cB######,440000.0
T0000004089,2024-05-19 04:31:58,Qs######,
T0000004090,2024-08-30 03:45:25,OZ######,540000.0
T0000004091,2024-09-23 01:30:16,qp######,720000.0
T0000004092,2024-06-20 19:47:11,TH######,360000.0
T0000004093,2025-01-02 23:02:49,ii######,
T0000004094,2024-12-09 15:23:52,ap######,85000.0
T0000004095,2024-09-11 05:36:42,MW######,85000.0
T0000004096,2024-05-07 09:13:56,OO######,100000.0
T0000004097,2024-07-28 12:09:12,GC######,
T0000004098,2024-09-17 01:34:34,Mx######,
T0000004099,2024-10-21 17:34:33,bO######,360000.0
T0000004100,2024-12-23 18:01:33,vu######,
T0000004101,2024-03-27 15:04:32,cg######,
T0000004102,2025-01-31 02:16:05,uv######,405000.0
T0000004103,2024-03-22 13:18:23,px######,
T0000004104,2024-05-18 20:21:46,Hz######,
T0000004105,2024-10-03 22:08:54,dl######,
T0000004106,2025-02-23 16:35:02,QS######,
T0000004107,2024-07-09 01:13:36,nC######,150000.0
T0000004108,2024-11-02 09:37:45,bR######,350000.0
T0000004109,2024-04-10 10:02:28,vr######,250000.0
T0000004110,2024-07-11 05:00:47,cB######,
T0000004111,2024-06-06 05:08:39,Kl######,
T0000004112,2024-12-22 17:24:10,qM######,630000.0
T0000004113,2025-02-05 14:24:34,te######,240000.0
T0000004114,2024-07-04 13:37:19,rc######,1340000.0
T0000004115,2024-10-26 08:16:50,zq######,
T0000004116,2025-01-06 17:08:46,uI######,
T0000004117,2024-11-25 23:27:33,EY######,
T0000004118,2024-07-30 00:15:30,xe######,840000.0
T0000004119,2024-07-05 18:13:10,UQ######,
T0000004120,2024-12-22 23:17:21,DX######,100000.0
T0000004121,2024-06-02 05:32:51,bo######,540000.0
T0000004122,2024-11-22 05:53:18,EY######,
T0000004123,2024-11-08 01:06:44,qo######,
T0000004124,2024-09-19 17:11:50,yp######,630000.0
T0000004125,2024-07-05 04:35:11,CN######,
T0000004126,2024-08-11 05:25:28,Cd######,170000.0
T0000004127,2025-02-07 14:29:55,SM######,
T0000004128,2024-03-26 05:26:33,pt######,
T0000004129,2024-04-11 17:11:09,CR######,
T0000004130,2024-04-27 21:50:47,qc######,
T0000004131,2025-02-14 15:24:22,wg######,
T0000004132,2024-08-10 14:16:17,Ht######,340000.0
T0000004133,2024-07-21 03:31:01,Op######,885000.0
T0000004134,2024-11-29 01:34:47,WE######,120000.0
T0000004135,2024-10-15 17:16:48,Ym######,
T0000004136,2025-03-03 16:52:43,FC######,890000.0
T0000004137,2024-03-12 13:07:15,MJ######,180000.0
T0000004138,2024-09-19 02:13:30,xd######,
T0000004139,2024-05-08 20:46:25,nj######,
T0000004140,2025-01-01 06:12:05,KE######,85000.0
T0000004141,2024-10-10 02:51:50,KP######,240000.0
T0000004142,2024-05-08 23:25:07,ah######,390000.0
T0000004143,2024-08-12 15:29:25,rh######,
T0000004144,2024-08-17 15:58:22,iQ######,560000.0
T0000004145,2024-11-02 16:41:15,wR######,
T0000004146,2024-11-26 06:58:38,gM######,
T0000004147,2024-06-28 07:14:49,NG######,
T0000004148,2025-03-05 11:51:51,tm######,
T0000004149,2024-10-10 09:13:58,qq######,
T0000004150,2025-01-05 14:40:32,ii######,2160000.0
T0000004151,2024-09-02 01:24:58,Qo######,1580000.0
T0000004152,2025-02-01 02:08:31,Nh######,420000.0
T0000004153,2024-06-18 14:44:46,Cp######,200000.0
T0000004154,2024-05-21 11:19:44,MB######,
T0000004155,2024-10-19 05:49:14,qW######,1260000.0
T0000004156,2024-11-23 18:15:14,yV######,
T0000004157,2025-02-15 01:14:04,yz######,1895000.0
T0000004158,2024-06-05 18:33:18,Bd######,
T0000004159,2024-03-30 05:20:44,Lg######,
T0000004160,2024-11-18 21:57:05,sf######,200000.0
T0000004161,2024-10-11 22:23:49,Ie######,85000.0
T0000004162,2024-08-04 16:16:31,ez######,
T0000004163,2024-06-18 07:40:52,tR######,445000.0
T0000004164,2024-06-17 21:54:36,RU######,350000.0
T0000004165,2024-03-12 02:33:45,ti######,720000.0
T0000004166,2024-11-30 02:22:01,Vo######,540000.0
T0000004167,2024-07-02 16:14:37,Fl######,540000.0
T0000004168,2024-03-25 19:16:57,qp######,
T0000004169,2024-06-12 14:03:24,Gc######,720000.0
T0000004170,2024-10-28 16:04:21,SI######,
T0000004171,2024-09-20 06:38:57,on######,150000.0
T0000004172,2024-08-29 01:11:20,NG######,
T0000004173,2024-03-30 11:59:05,qW######,
T0000004174,2024-03-18 01:16:28,Aj######,210000.0
T0000004175,2024-08-29 02:42:32,Zd######,615000.0
T0000004176,2024-11-28 04:37:19,vE######,
T0000004177,2024-05-26 00:41:06,OW######,420000.0
T0000004178,2024-11-22 22:27:06,Za######,210000.0
T0000004179,2024-09-07 18:31:07,nn######,340000.0
T0000004180,2024-08-24 17:42:20,he######,480000.0
T0000004181,2024-04-13 17:26:12,dS######,565000.0
T0000004182,2024-11-25 05:47:36,vF######,360000.0
T0000004183,2024-09-13 16:27:07,lT######,1050000.0
T0000004184,2024-10-02 16:24:44,wj######,1350000.0
T0000004185,2025-02-14 21:04:12,Hu######,340000.0
T0000004186,2025-02-05 09:24:40,Ol######,
T0000004187,2024-07-26 03:11:33,iI######,505000.0
T0000004188,2024-06-04 01:23:21,PV######,630000.0
T0000004189,2024-04-24 10:19:10,BW######,
T0000004190,2024-07-18 14:11:26,Sg######,50000.0
T0000004191,2024-06-14 22:56:30,hS######,
T0000004192,2024-10-18 19:14:20,Io######,420000.0
T0000004193,2024-06-16 01:59:49,AJ######,
T0000004194,2024-07-08 18:39:13,VT######,255000.0
T0000004195,2025-02-26 07:18:17,vI######,420000.0
T0000004196,2025-02-28 23:17:35,uV######,1060000.0
T0000004197,2024-09-11 00:51:06,IO######,
T0000004198,2024-08-21 00:51:27,ZO######,460000.0
T0000004199,2024-12-14 16:57:42,mE######,
T0000004200,2024-07-15 08:05:38,nH######,200000.0
T0000004201,2024-07-12 08:40:51,kN######,
T0000004202,2025-02-24 04:06:33,RQ######,
T0000004203,2024-11-14 05:20:02,qR######,
T0000004204,2025-01-21 23:55:19,Zx######,
T0000004205,2025-02-21 19:07:47,zM######,630000.0
T0000004206,2024-10-13 13:28:45,sl######,
T0000004207,2024-04-25 02:12:50,cM######,510000.0
T0000004208,2024-12-31 11:40:16,fF######,
T0000004209,2024-06-12 21:20:23,bU######,
T0000004210,2024-11-28 01:05:59,YX######,240000.0
T0000004211,2024-09-05 05:57:31,TP######,240000.0
T0000004212,2024-05-25 18:11:49,Zo######,1340000.0
T0000004213,2024-05-14 13:51:05,Fr######,100000.0
T0000004214,2024-10-26 16:25:03,Kl######,360000.0
T0000004215,2024-08-24 19:04:05,IK######,
T0000004216,2024-04-23 10:55:46,Rj######,
T0000004217,2025-02-12 15:41:27,nz######,480000.0
T0000004218,2025-01-03 16:28:17,Ll######,1580000.0
T0000004219,2024-07-30 19:44:22,EL######,200000.0
T0000004220,2024-08-10 23:51:58,jo######,
T0000004221,2024-12-10 02:35:45,px######,350000.0
T0000004222,2025-02-13 03:36:35,uV######,410000.0
T0000004223,2025-02-08 05:40:46,fH######,900000.0
T0000004224,2024-03-27 12:45:29,lU######,630000.0
T0000004225,2025-01-05 23:07:33,Tl######,970000.0
T0000004226,2024-12-30 12:13:42,Tj######,
T0000004227,2024-12-29 19:04:10,RJ######,445000.0
T0000004228,2024-06-27 12:18:57,Mu######,990000.0
T0000004229,2024-10-03 12:58:08,Co######,
T0000004230,2024-08-24 05:55:41,Zn######,170000.0
T0000004231,2025-01-15 20:34:38,hX######,
T0000004232,2024-05-23 21:36:07,vr######,480000.0
T0000004233,2024-08-26 19:30:09,pt######,720000.0
T0000004234,2024-10-25 03:04:07,ES######,1370000.0
T0000004235,2024-08-17 18:44:18,iR######,50000.0
T0000004236,2024-03-16 22:21:06,DZ######,420000.0
T0000004237,2024-05-27 00:05:50,SP######,
T0000004238,2024-04-03 08:29:40,Na######,170000.0
T0000004239,2024-10-11 01:59:00,bF######,1020000.0
T0000004240,2024-03-08 01:45:15,uO######,630000.0
T0000004241,2025-03-04 03:26:29,iT######,910000.0
T0000004242,2024-10-27 03:57:25,pd######,170000.0
T0000004243,2024-09-02 07:34:04,wF######,200000.0
T0000004244,2024-09-24 12:54:05,Ry######,340000.0
T0000004245,2024-11-04 15:44:07,Cr######,
T0000004246,2025-02-01 23:21:58,NI######,
T0000004247,2024-04-18 15:09:26,RM######,
T0000004248,2024-06-12 20:25:50,XT######,50000.0
T0000004249,2025-02-08 02:27:34,te######,
T0000004250,2025-01-29 06:54:50,Wb######,420000.0
T0000004251,2024-07-11 09:57:32,Dl######,
T0000004252,2024-05-03 10:20:38,Sh######,530000.0
T0000004253,2024-11-27 15:33:21,gd######,1540000.0
T0000004254,2024-11-08 01:04:06,Nm######,360000.0
T0000004255,2024-09-21 19:06:52,hL######,170000.0
T0000004256,2025-02-06 22:40:57,PL######,
T0000004257,2024-08-31 04:22:43,bi######,
T0000004258,2024-09-20 02:44:37,Up######,720000.0
T0000004259,2024-03-11 11:17:27,Ik######,200000.0
T0000004260,2024-10-13 09:16:26,TH######,840000.0
T0000004261,2025-01-12 17:44:05,nn######,950000.0
T0000004262,2024-04-13 06:57:37,er######,645000.0
T0000004263,2024-06-27 16:22:47,bS######,660000.0
T0000004264,2024-07-14 14:03:03,KI######,1080000.0
T0000004265,2025-02-02 19:43:47,Dr######,
T0000004266,2024-04-27 23:31:01,tS######,50000.0
T0000004267,2024-07-17 04:01:28,yN######,790000.0
T0000004268,2024-03-13 02:58:13,sR######,360000.0
T0000004269,2024-10-16 20:15:57,YZ######,
T0000004270,2024-11-14 14:10:23,bb######,50000.0
T0000004271,2024-07-22 11:57:29,Kl######,200000.0
T0000004272,2024-03-16 12:10:00,Hm######,820000.0
T0000004273,2025-01-28 05:00:01,iX######,120000.0
T0000004274,2025-01-23 11:07:04,sO######,480000.0
T0000004275,2025-02-14 19:59:54,FA######,340000.0
T0000004276,2024-11-01 14:58:56,Nx######,935000.0
T0000004277,2024-09-03 15:46:19,jL######,685000.0
T0000004278,2024-12-28 10:25:45,ZI######,630000.0
T0000004279,2024-07-22 19:29:39,gp######,50000.0
T0000004280,2024-11-18 21:37:55,OX######,360000.0
T0000004281,2024-04-29 02:35:44,ld######,120000.0
T0000004282,2024-05-21 09:00:14,wh######,
T0000004283,2024-03-30 13:51:32,gm######,
T0000004284,2024-05-02 11:48:25,Oq######,780000.0
T0000004285,2024-04-19 15:21:10,JX######,
T0000004286,2025-03-06 10:31:59,wq######,820000.0
T0000004287,2024-12-08 15:20:09,BB######,930000.0
T0000004288,2025-02-27 06:24:12,CJ######,
T0000004289,2024-08-13 06:47:29,IV######,
T0000004290,2024-10-16 07:55:21,Vz######,150000.0
T0000004291,2024-09-12 09:39:47,zg######,
T0000004292,2024-10-12 18:42:46,lh######,480000.0
T0000004293,2024-05-19 03:40:36,HL######,920000.0
T0000004294,2024-05-23 13:24:48,km######,170000.0
T0000004295,2024-12-13 11:03:54,bX######,150000.0
T0000004296,2024-04-23 19:08:06,LA######,
T0000004297,2025-02-22 19:43:26,wz######,1070000.0
T0000004298,2025-03-03 02:58:34,xe######,1200000.0
T0000004299,2024-09-05 01:26:52,nn######,880000.0
T0000004300,2024-10-24 02:19:31,bH######,520000.0
T0000004301,2025-01-22 06:53:33,IJ######,
T0000004302,2024-06-04 00:58:46,Hm######,1590000.0
T0000004303,2024-07-24 06:44:01,rh######,540000.0
T0000004304,2024-06-20 17:16:46,Jt######,170000.0
T0000004305,2024-03-10 05:09:05,Qu######,255000.0
T0000004306,2024-03-23 04:56:49,VX######,
T0000004307,2024-03-19 02:28:37,VP######,
T0000004308,2025-02-04 09:26:09,Sv######,975000.0
T0000004309,2025-02-25 03:40:02,mE######,540000.0
T0000004310,2024-07-02 19:42:20,Xr######,455000.0
T0000004311,2024-12-18 23:14:15,bo######,775000.0
T0000004312,2024-11-19 18:31:00,Cc######,460000.0
T0000004313,2025-01-27 14:51:28,gr######,
T0000004314,2024-10-30 08:32:43,ue######,120000.0
T0000004315,2025-02-14 08:36:09,oP######,
T0000004316,2025-01-13 19:36:21,Dt######,
T0000004317,2024-12-25 18:13:22,mg######,530000.0
T0000004318,2024-05-29 22:10:41,tp######,250000.0
T0000004319,2025-02-24 15:57:33,Wh######,
T0000004320,2024-12-11 19:52:19,zv######,1200000.0
T0000004321,2024-03-24 11:54:17,Vz######,805000.0
T0000004322,2024-05-07 13:40:21,jR######,
T0000004323,2024-03-08 13:10:03,bH######,735000.0
T0000004324,2024-09-21 18:57:06,Bv######,405000.0
T0000004325,2024-07-15 19:19:01,nc######,360000.0
T0000004326,2025-01-10 19:50:02,aY######,1120000.0
T0000004327,2024-05-13 23:42:33,Gv######,900000.0
T0000004328,2024-08-23 00:01:08,gP######,
T0000004329,2024-05-07 05:17:27,sQ######,960000.0
T0000004330,2024-04-06 16:08:49,ft######,840000.0
T0000004331,2024-04-21 10:17:39,uj######,540000.0
T0000004332,2024-11-10 15:58:07,RU######,710000.0
T0000004333,2024-07-23 21:17:49,wR######,
T0000004334,2024-08-17 12:20:00,PL######,
T0000004335,2024-10-04 16:13:00,gY######,200000.0
T0000004336,2024-09-26 03:35:03,IJ######,
T0000004337,2024-06-09 03:12:17,bP######,180000.0
T0000004338,2024-12-26 07:45:18,fW######,
T0000004339,2025-02-08 04:08:39,MK######,840000.0
T0000004340,2024-06-08 18:45:44,Gr######,
T0000004341,2024-12-31 22:12:18,SC######,180000.0
T0000004342,2024-09-11 19:14:49,Jr######,
T0000004343,2024-03-29 15:01:55,gY######,720000.0
T0000004344,2024-04-01 09:18:39,jz######,
T0000004345,2025-01-28 15:32:44,cM######,100000.0
T0000004346,2025-01-18 21:24:08,cB######,
T0000004347,2024-06-03 05:24:20,ni######,
T0000004348,2025-01-29 11:56:09,Sv######,100000.0
T0000004349,2024-07-06 23:48:56,vW######,210000.0
T0000004350,2024-06-03 11:36:03,bH######,490000.0
T0000004351,2024-08-25 06:43:01,OJ######,
T0000004352,2024-06-17 04:41:40,Xh######,85000.0
T0000004353,2025-01-14 07:41:42,lM######,
T0000004354,2024-07-05 00:57:27,dl######,2295000.0
T0000004355,2025-01-14 07:42:22,ZI######,120000.0
T0000004356,2024-06-03 17:16:47,wj######,180000.0
T0000004357,2024-05-03 13:26:16,Of######,85000.0
T0000004358,2024-12-05 23:32:20,bN######,
T0000004359,2024-10-05 09:31:21,Im######,100000.0
T0000004360,2025-01-28 10:29:29,RS######,
T0000004361,2024-03-30 18:17:50,eK######,
T0000004362,2024-08-15 09:38:46,cM######,50000.0
T0000004363,2025-01-30 12:18:40,qq######,540000.0
T0000004364,2024-07-16 23:05:13,kC######,
T0000004365,2024-08-17 03:57:27,DZ######,85000.0
T0000004366,2024-07-13 11:45:44,UZ######,790000.0
T0000004367,2024-03-29 16:56:20,Ce######,
T0000004368,2024-09-05 15:23:43,Eh######,1015000.0
T0000004369,2024-04-20 17:02:19,gu######,85000.0
T0000004370,2025-03-04 23:00:36,XA######,150000.0
T0000004371,2024-06-10 07:09:13,Km######,780000.0
T0000004372,2024-07-22 16:15:07,Ov######,1250000.0
T0000004373,2024-12-12 05:42:31,hd######,360000.0
T0000004374,2024-08-07 10:20:28,ok######,360000.0
T0000004375,2024-10-10 18:38:58,te######,
T0000004376,2024-11-21 13:18:07,rA######,570000.0
T0000004377,2024-10-31 05:17:53,lH######,565000.0
T0000004378,2024-03-23 03:08:04,SK######,800000.0
T0000004379,2024-07-30 09:50:22,pb######,570000.0
T0000004380,2024-10-27 13:35:08,Fk######,
T0000004381,2024-09-04 07:08:41,ej######,630000.0
T0000004382,2024-05-12 16:22:36,Sf######,120000.0
T0000004383,2024-12-19 19:44:13,wD######,
T0000004384,2025-02-18 11:22:51,Fq######,240000.0
T0000004385,2025-01-30 17:20:19,in######,240000.0
T0000004386,2024-08-04 05:23:41,lj######,
T0000004387,2024-06-20 10:29:43,Ht######,180000.0
T0000004388,2024-10-17 05:48:58,vI######,
T0000004389,2024-10-17 17:47:03,SH######,
T0000004390,2024-07-31 08:36:38,Ur######,85000.0
T0000004391,2024-04-28 05:24:36,VX######,720000.0
T0000004392,2024-03-17 16:56:44,Km######,360000.0
T0000004393,2024-04-02 14:43:13,Vc######,
T0000004394,2025-01-14 15:22:08,GR######,920000.0
T0000004395,2024-06-30 10:59:20,wb######,
T0000004396,2024-08-20 04:18:05,hS######,
T0000004397,2024-05-26 20:54:04,Oe######,
T0000004398,2024-09-30 14:54:40,iQ######,
T0000004399,2024-07-20 01:02:16,vC######,
T0000004400,2024-07-04 04:16:56,fr######,
T0000004401,2024-10-20 02:10:50,Ym######,
T0000004402,2025-01-15 23:44:41,lM######,1200000.0
T0000004403,2024-10-11 08:36:22,TS######,840000.0
T0000004404,2024-09-17 20:46:01,CT######,480000.0
T0000004405,2025-01-30 12:09:23,dX######,170000.0
T0000004406,2025-02-11 09:55:12,er######,1210000.0
T0000004407,2024-05-01 15:41:22,Sv######,
T0000004408,2024-10-06 08:56:08,Mf######,240000.0
T0000004409,2024-09-13 01:07:49,XU######,360000.0
T0000004410,2024-11-23 06:56:16,bS######,
T0000004411,2024-10-31 10:57:56,Ij######,240000.0
T0000004412,2024-07-25 05:44:22,En######,1915000.0
T0000004413,2024-06-03 09:45:08,ns######,
T0000004414,2024-10-13 11:00:40,VK######,540000.0
T0000004415,2024-08-28 17:55:36,Rx######,1260000.0
T0000004416,2024-11-23 20:55:32,SO######,100000.0
T0000004417,2024-05-14 05:26:37,AZ######,
T0000004418,2024-08-01 07:38:30,ij######,405000.0
T0000004419,2024-08-31 06:33:29,My######,265000.0
T0000004420,2024-03-28 23:54:38,Fu######,570000.0
T0000004421,2024-07-27 22:22:40,NK######,1060000.0
T0000004422,2024-07-15 14:17:35,dS######,85000.0
T0000004423,2025-01-19 08:19:09,zX######,240000.0
T0000004424,2024-07-24 18:45:25,Fz######,630000.0
T0000004425,2025-02-24 16:46:12,GE######,
T0000004426,2024-10-05 02:54:28,fp######,
T0000004427,2025-01-14 15:38:47,Om######,
T0000004428,2024-11-30 14:09:33,lr######,430000.0
T0000004429,2024-04-04 14:57:41,cm######,
T0000004430,2024-11-02 09:49:02,Yl######,
T0000004431,2024-05-10 11:18:11,Of######,780000.0
T0000004432,2025-03-02 16:35:50,CD######,
T0000004433,2024-07-18 23:34:11,eA######,340000.0
T0000004434,2024-03-19 23:48:47,nK######,
T0000004435,2025-02-02 10:17:39,Xo######,660000.0
T0000004436,2024-08-29 07:52:49,tu######,
T0000004437,2024-05-22 20:34:18,Pn######,
T0000004438,2024-07-01 05:50:46,In######,
T0000004439,2024-12-10 00:31:56,lT######,740000.0
T0000004440,2024-08-15 08:29:55,Qw######,255000.0
T0000004441,2024-06-12 03:25:53,QQ######,
T0000004442,2024-07-12 14:42:24,Aj######,720000.0
T0000004443,2024-05-29 01:23:16,XE######,820000.0
T0000004444,2024-07-04 08:31:36,Wv######,
T0000004445,2025-01-05 08:28:06,iX######,
T0000004446,2024-05-27 10:28:33,ZD######,440000.0
T0000004447,2024-05-07 12:51:15,qH######,
T0000004448,2024-12-15 10:04:38,KT######,
T0000004449,2024-04-18 18:46:25,UT######,420000.0
T0000004450,2024-06-12 20:05:54,FV######,
T0000004451,2025-01-19 18:38:28,PX######,
T0000004452,2024-05-13 11:00:11,Aj######,540000.0
T0000004453,2025-01-02 07:12:07,AR######,255000.0
T0000004454,2024-12-28 10:07:15,HX######,240000.0
T0000004455,2024-05-13 04:46:44,sZ######,
T0000004456,2024-11-06 13:30:12,zc######,
T0000004457,2024-08-18 11:13:13,Mu######,255000.0
T0000004458,2024-07-03 13:16:24,aH######,540000.0
T0000004459,2024-04-02 20:16:19,WR######,
T0000004460,2025-01-06 07:09:46,tw######,230000.0
T0000004461,2024-09-16 10:24:00,ZO######,170000.0
T0000004462,2024-07-14 20:28:26,MB######,480000.0
T0000004463,2025-01-02 23:28:01,Wh######,50000.0
T0000004464,2024-04-04 16:31:09,RS######,
T0000004465,2024-12-21 05:31:36,ot######,
T0000004466,2024-12-10 05:04:47,uN######,1050000.0
T0000004467,2024-07-22 01:01:36,As######,
T0000004468,2024-05-22 23:27:29,ej######,540000.0
T0000004469,2025-02-19 21:25:32,YF######,
T0000004470,2025-01-29 17:59:57,LX######,
T0000004471,2025-01-23 00:14:16,je######,920000.0
T0000004472,2024-08-04 11:48:22,aJ######,480000.0
T0000004473,2024-03-31 18:40:04,Zh######,255000.0
T0000004474,2024-04-06 20:28:49,pU######,1140000.0
T0000004475,2024-09-19 11:10:40,DY######,
T0000004476,2025-03-02 02:11:49,NG######,85000.0
T0000004477,2024-12-17 12:14:41,PY######,1085000.0
T0000004478,2024-12-30 23:35:06,uz######,840000.0
T0000004479,2024-11-22 20:39:36,Hm######,510000.0
T0000004480,2024-11-22 12:36:12,Qu######,1215000.0
T0000004481,2024-04-05 14:15:08,Nc######,180000.0
T0000004482,2024-03-25 22:04:24,Tr######,1050000.0
T0000004483,2024-10-22 04:51:04,iI######,510000.0
T0000004484,2024-08-27 08:47:42,MT######,630000.0
T0000004485,2024-07-12 19:36:39,UJ######,
T0000004486,2024-05-26 20:09:07,Ad######,120000.0
T0000004487,2025-02-21 08:47:08,Dn######,1170000.0
T0000004488,2024-05-11 14:47:39,vH######,
T0000004489,2024-07-23 09:23:02,ul######,
T0000004490,2024-10-16 21:38:36,eK######,660000.0
T0000004491,2024-12-05 18:21:44,qc######,760000.0
T0000004492,2024-10-09 11:49:57,Sc######,200000.0
T0000004493,2024-08-04 22:37:45,Ms######,925000.0
T0000004494,2024-04-04 19:01:58,sT######,540000.0
T0000004495,2024-03-24 16:50:54,gr######,
T0000004496,2024-11-21 05:44:44,tk######,85000.0
T0000004497,2024-12-12 22:40:30,tP######,480000.0
T0000004498,2024-08-17 01:06:52,rH######,360000.0
T0000004499,2024-10-16 20:52:19,te######,
T0000004500,2025-02-18 08:41:04,dP######,420000.0
T0000004501,2024-03-09 20:37:20,jj######,
T0000004502,2024-03-19 08:55:49,My######,
T0000004503,2025-01-29 00:04:42,qM######,435000.0
T0000004504,2025-02-06 00:18:19,Wb######,360000.0
T0000004505,2024-04-06 20:11:07,GC######,730000.0
T0000004506,2024-07-31 21:41:14,te######,
T0000004507,2024-07-09 04:20:14,Vi######,410000.0
T0000004508,2024-12-28 02:34:17,rh######,940000.0
T0000004509,2024-12-07 02:29:40,yn######,
T0000004510,2025-02-17 16:28:59,km######,530000.0
T0000004511,2024-04-01 22:49:30,Cf######,520000.0
T0000004512,2024-12-27 14:39:06,Rd######,405000.0
T0000004513,2024-08-27 01:36:07,SF######,240000.0
T0000004514,2025-02-02 08:02:31,SH######,1320000.0
T0000004515,2024-12-17 11:32:12,qQ######,340000.0
T0000004516,2024-04-28 22:22:45,rP######,600000.0
T0000004517,2024-07-20 10:23:29,Zd######,255000.0
T0000004518,2024-12-06 01:00:59,gD######,85000.0
T0000004519,2024-09-12 01:32:27,sO######,
T0000004520,2025-01-03 04:10:47,IZ######,340000.0
T0000004521,2024-10-09 11:08:41,TY######,480000.0
T0000004522,2024-09-06 03:54:48,cM######,1000000.0
T0000004523,2025-01-02 15:20:08,NZ######,
T0000004524,2024-09-22 08:18:31,IV######,460000.0
T0000004525,2024-10-02 22:41:25,mI######,240000.0
T0000004526,2024-04-21 02:46:40,yW######,210000.0
T0000004527,2024-07-28 07:56:52,Hj######,360000.0
T0000004528,2024-07-02 05:40:53,NK######,240000.0
T0000004529,2024-05-28 05:59:24,NH######,960000.0
T0000004530,2024-04-11 17:28:12,uf######,150000.0
T0000004531,2024-06-12 23:52:19,yU######,
T0000004532,2024-06-13 00:04:22,kT######,360000.0
T0000004533,2024-12-24 01:31:08,ah######,
T0000004534,2024-07-06 00:37:13,km######,930000.0
T0000004535,2025-01-25 01:08:51,ap######,480000.0
T0000004536,2024-08-30 15:16:35,dw######,
T0000004537,2024-05-09 01:36:11,ej######,1165000.0
T0000004538,2024-05-05 03:02:56,VP######,660000.0
T0000004539,2025-02-03 09:25:29,pQ######,
T0000004540,2024-10-22 00:16:21,QC######,210000.0
T0000004541,2024-07-28 23:50:17,ez######,1140000.0
T0000004542,2024-10-13 16:31:09,gu######,120000.0
T0000004543,2025-02-18 07:15:12,CX######,820000.0
T0000004544,2024-04-21 03:38:31,Yu######,480000.0
T0000004545,2024-11-21 07:45:03,uI######,85000.0
T0000004546,2024-08-01 00:38:51,jX######,
T0000004547,2024-09-03 23:18:44,zg######,
T0000004548,2024-09-03 14:19:48,uN######,360000.0
T0000004549,2025-02-23 04:32:26,iX######,720000.0
T0000004550,2024-05-06 21:27:06,ot######,680000.0
T0000004551,2025-02-18 02:10:05,Xp######,150000.0
T0000004552,2025-02-24 14:23:44,sd######,
T0000004553,2025-01-01 19:48:35,NF######,
T0000004554,2024-11-18 08:10:47,xe######,540000.0
T0000004555,2024-06-26 03:48:29,nB######,255000.0
T0000004556,2024-10-05 17:42:05,Pn######,210000.0
T0000004557,2024-09-29 14:31:42,bo######,85000.0
T0000004558,2024-04-12 17:42:18,ed######,
T0000004559,2024-10-02 02:24:10,UW######,760000.0
T0000004560,2024-04-08 13:49:29,vI######,
T0000004561,2025-02-22 15:58:52,dX######,
T0000004562,2024-09-14 23:50:33,rs######,340000.0
T0000004563,2024-05-03 13:01:00,tQ######,200000.0
