detail_id,transaction_id,item_id,quantity,item_name,item_price,price
3830,T0000002782,S005,3,PC-E,210000,630000
3831,T0000005654,S002,4,PC-B,85000,340000
3832,T0000005615,S002,3,PC-B,85000,255000
3833,T0000002668,S004,3,PC-D,180000,540000
3834,T0000004714,S003,2,PC-C,120000,240000
3835,T0000003937,S003,3,PC-C,120000,360000
3836,T0000002956,S005,3,PC-E,210000,630000
3837,T0000003722,S004,2,PC-D,180000,360000
3838,T0000003867,S002,4,PC-B,85000,340000
3839,T0000001833,S005,4,PC-E,210000,840000
3840,T0000005087,S005,2,PC-E,210000,420000
3841,T0000002146,S001,1,PC-A,50000,50000
3842,T0000006460,S004,2,PC-D,180000,360000
3843,T0000002170,S005,1,PC-E,210000,210000
3844,T0000003391,S002,3,PC-B,85000,255000
3845,T0000001616,S001,4,PC-A,50000,200000
3846,T0000005614,S002,1,PC-B,85000,85000
3847,T0000006600,S003,1,PC-C,120000,120000
3848,T0000004617,S001,3,PC-A,50000,150000
3849,T0000006663,S001,4,PC-A,50000,200000
3850,T0000000916,S005,3,PC-E,210000,630000
3851,T0000004812,S003,4,PC-C,120000,480000
3852,T0000006458,S005,4,PC-E,210000,840000
3853,T0000002756,S004,3,PC-D,180000,540000
3854,T0000001936,S002,1,PC-B,85000,85000
3855,T0000004042,S002,2,PC-B,85000,170000
3856,T0000003091,S005,4,PC-E,210000,840000
3857,T0000004655,S002,4,PC-B,85000,340000
3858,T0000000968,S002,2,PC-B,85000,170000
3859,T0000003364,S004,2,PC-D,180000,360000
3860,T0000003203,S003,3,PC-C,120000,360000
3861,T0000006499,S001,4,PC-A,50000,200000
3862,T0000005173,S005,3,PC-E,210000,630000
3863,T0000000889,S005,2,PC-E,210000,420000
3864,T0000000792,S004,3,PC-D,180000,540000
3865,T0000003458,S004,4,PC-D,180000,720000
3866,T0000006408,S001,1,PC-A,50000,50000
3867,T0000000981,S003,1,PC-C,120000,120000
3868,T0000003531,S005,4,PC-E,210000,840000
3869,T0000003529,S004,3,PC-D,180000,540000
3870,T0000000801,S005,2,PC-E,210000,420000
3871,T0000000042,S002,2,PC-B,85000,170000
3872,T0000005705,S005,1,PC-E,210000,210000
3873,T0000003349,S003,3,PC-C,120000,360000
3874,T0000001777,S003,2,PC-C,120000,240000
3875,T0000003201,S005,2,PC-E,210000,420000
3876,T0000000349,S002,4,PC-B,85000,340000
3877,T0000001567,S003,3,PC-C,120000,360000
3878,T0000001129,S004,3,PC-D,180000,540000
3879,T0000002959,S005,2,PC-E,210000,420000
3880,T0000003787,S002,3,PC-B,85000,255000
3881,T0000006144,S004,3,PC-D,180000,540000
3882,T0000001780,S005,3,PC-E,210000,630000
3883,T0000000583,S002,4,PC-B,85000,340000
3884,T0000004527,S004,2,PC-D,180000,360000
3885,T0000003377,S003,1,PC-C,120000,120000
3886,T0000006028,S005,3,PC-E,210000,630000
3887,T0000006196,S005,2,PC-E,210000,420000
3888,T0000006663,S003,1,PC-C,120000,120000
3889,T0000003401,S001,4,PC-A,50000,200000
3890,T0000005444,S004,2,PC-D,180000,360000
3891,T0000003185,S003,4,PC-C,120000,480000
3892,T0000002194,S005,2,PC-E,210000,420000
3893,T0000006126,S004,4,PC-D,180000,720000
3894,T0000005285,S004,2,PC-D,180000,360000
3895,T0000001162,S001,4,PC-A,50000,200000
3896,T0000006772,S005,1,PC-E,210000,210000
3897,T0000000298,S002,2,PC-B,85000,170000
3898,T0000003347,S001,1,PC-A,50000,50000
3899,T0000001939,S001,3,PC-A,50000,150000
3900,T0000000788,S002,1,PC-B,85000,85000
3901,T0000004945,S002,2,PC-B,85000,170000
3902,T0000006321,S001,1,PC-A,50000,50000
3903,T0000002889,S004,2,PC-D,180000,360000
3904,T0000001377,S003,4,PC-C,120000,480000
3905,T0000005273,S003,3,PC-C,120000,360000
3906,T0000001949,S001,1,PC-A,50000,50000
3907,T0000003272,S004,3,PC-D,180000,540000
3908,T0000000877,S002,1,PC-B,85000,85000
3909,T0000005234,S001,2,PC-A,50000,100000
3910,T0000003742,S005,1,PC-E,210000,210000
3911,T0000001577,S004,3,PC-D,180000,540000
3912,T0000003139,S005,1,PC-E,210000,210000
3913,T0000002492,S005,3,PC-E,210000,630000
3914,T0000002755,S001,3,PC-A,50000,150000
3915,T0000006745,S004,2,PC-D,180000,360000
3916,T0000005742,S005,4,PC-E,210000,840000
3917,T0000001903,S004,4,PC-D,180000,720000
3918,T0000001382,S003,1,PC-C,120000,120000
3919,T0000004240,S005,3,PC-E,210000,630000
3920,T0000002322,S005,2,PC-E,210000,420000
3921,T0000002556,S004,4,PC-D,180000,720000
3922,T0000005298,S003,2,PC-C,120000,240000
3923,T0000001861,S005,2,PC-E,210000,420000
3924,T0000005950,S001,3,PC-A,50000,150000
3925,T0000006620,S004,1,PC-D,180000,180000
3926,T0000001866,S004,3,PC-D,180000,540000
3927,T0000004047,S005,4,PC-E,210000,840000
3928,T0000003175,S003,4,PC-C,120000,480000
3929,T0000001098,S005,2,PC-E,210000,420000
3930,T0000005247,S002,3,PC-B,85000,255000
3931,T0000001734,S005,3,PC-E,210000,630000
3932,T0000004663,S002,2,PC-B,85000,170000
3933,T0000005909,S001,1,PC-A,50000,50000
3934,T0000003416,S004,2,PC-D,180000,360000
3935,T0000004626,S004,2,PC-D,180000,360000
3936,T0000006302,S003,4,PC-C,120000,480000
3937,T0000005657,S005,3,PC-E,210000,630000
3938,T0000000680,S001,4,PC-A,50000,200000
3939,T0000002070,S002,2,PC-B,85000,170000
3940,T0000005166,S003,3,PC-C,120000,360000
3941,T0000006668,S001,2,PC-A,50000,100000
3942,T0000004824,S001,2,PC-A,50000,100000
3943,T0000001729,S002,1,PC-B,85000,85000
3944,T0000002191,S002,4,PC-B,85000,340000
3945,T0000000667,S004,4,PC-D,180000,720000
3946,T0000001612,S005,2,PC-E,210000,420000
3947,T0000000680,S003,1,PC-C,120000,120000
3948,T0000000972,S005,2,PC-E,210000,420000
3949,T0000002846,S003,2,PC-C,120000,240000
3950,T0000002132,S001,2,PC-A,50000,100000
3951,T0000002463,S002,1,PC-B,85000,85000
3952,T0000002529,S002,3,PC-B,85000,255000
3953,T0000002503,S001,1,PC-A,50000,50000
3954,T0000004922,S001,2,PC-A,50000,100000
3955,T0000004392,S003,3,PC-C,120000,360000
3956,T0000003183,S001,2,PC-A,50000,100000
3957,T0000004033,S003,1,PC-C,120000,120000
3958,T0000005349,S005,1,PC-E,210000,210000
3959,T0000003167,S002,3,PC-B,85000,255000
3960,T0000002997,S002,1,PC-B,85000,85000
3961,T0000006521,S002,2,PC-B,85000,170000
3962,T0000003227,S005,3,PC-E,210000,630000
3963,T0000006564,S005,4,PC-E,210000,840000
3964,T0000002152,S004,2,PC-D,180000,360000
3965,T0000001728,S003,4,PC-C,120000,480000
3966,T0000002024,S003,3,PC-C,120000,360000
3967,T0000000329,S004,3,PC-D,180000,540000
3968,T0000002486,S002,2,PC-B,85000,170000
3969,T0000001155,S003,1,PC-C,120000,120000
3970,T0000001890,S003,2,PC-C,120000,240000
3971,T0000004477,S002,1,PC-B,85000,85000
3972,T0000002185,S001,1,PC-A,50000,50000
3973,T0000004938,S001,2,PC-A,50000,100000
3974,T0000002317,S004,3,PC-D,180000,540000
3975,T0000003621,S005,2,PC-E,210000,420000
3976,T0000004491,S003,4,PC-C,120000,480000
3977,T0000002511,S003,3,PC-C,120000,360000
3978,T0000000449,S004,1,PC-D,180000,180000
3979,T0000001354,S004,3,PC-D,180000,540000
3980,T0000006082,S003,2,PC-C,120000,240000
3981,T0000005404,S002,3,PC-B,85000,255000
3982,T0000005393,S002,1,PC-B,85000,85000
3983,T0000006163,S005,1,PC-E,210000,210000
3984,T0000006382,S003,3,PC-C,120000,360000
3985,T0000001293,S003,4,PC-C,120000,480000
3986,T0000002465,S003,1,PC-C,120000,120000
3987,T0000003102,S003,4,PC-C,120000,480000
3988,T0000001849,S004,1,PC-D,180000,180000
3989,T0000003175,S001,3,PC-A,50000,150000
3990,T0000004281,S003,1,PC-C,120000,120000
3991,T0000003199,S001,4,PC-A,50000,200000
3992,T0000001233,S002,4,PC-B,85000,340000
3993,T0000001437,S005,3,PC-E,210000,630000
3994,T0000003352,S002,4,PC-B,85000,340000
3995,T0000004030,S003,4,PC-C,120000,480000
3996,T0000000252,S002,3,PC-B,85000,255000
3997,T0000000018,S004,1,PC-D,180000,180000
3998,T0000002759,S001,3,PC-A,50000,150000
3999,T0000005255,S003,1,PC-C,120000,120000
4000,T0000000222,S004,1,PC-D,180000,180000
4001,T0000000002,S001,1,PC-A,50000,50000
4002,T0000001259,S004,2,PC-D,180000,360000
4003,T0000004949,S002,1,PC-B,85000,85000
4004,T0000005584,S003,3,PC-C,120000,360000
4005,T0000004323,S002,3,PC-B,85000,255000
4006,T0000005773,S005,3,PC-E,210000,630000
4007,T0000004594,S003,2,PC-C,120000,240000
4008,T0000002568,S002,4,PC-B,85000,340000
4009,T0000001885,S003,2,PC-C,120000,240000
4010,T0000006111,S001,3,PC-A,50000,150000
4011,T0000005258,S003,3,PC-C,120000,360000
4012,T0000001299,S003,4,PC-C,120000,480000
4013,T0000002338,S001,2,PC-A,50000,100000
4014,T0000001076,S002,3,PC-B,85000,255000
4015,T0000003758,S003,1,PC-C,120000,120000
4016,T0000003181,S004,1,PC-D,180000,180000
4017,T0000004810,S003,3,PC-C,120000,360000
4018,T0000000947,S002,1,PC-B,85000,85000
4019,T0000003738,S001,4,PC-A,50000,200000
4020,T0000002731,S002,3,PC-B,85000,255000
4021,T0000004007,S005,2,PC-E,210000,420000
4022,T0000000869,S003,3,PC-C,120000,360000
4023,T0000005166,S003,4,PC-C,120000,480000
4024,T0000000093,S001,2,PC-A,50000,100000
4025,T0000002987,S003,4,PC-C,120000,480000
4026,T0000004655,S004,1,PC-D,180000,180000
4027,T0000001775,S004,1,PC-D,180000,180000
4028,T0000002260,S002,1,PC-B,85000,85000
4029,T0000000435,S001,4,PC-A,50000,200000
4030,T0000004947,S005,4,PC-E,210000,840000
4031,T0000006651,S002,3,PC-B,85000,255000
4032,T0000004300,S001,2,PC-A,50000,100000
4033,T0000006524,S001,2,PC-A,50000,100000
4034,T0000003144,S002,4,PC-B,85000,340000
4035,T0000003587,S002,4,PC-B,85000,340000
4036,T0000005195,S003,1,PC-C,120000,120000
4037,T0000000076,S005,4,PC-E,210000,840000
4038,T0000000815,S004,1,PC-D,180000,180000
4039,T0000000767,S003,4,PC-C,120000,480000
4040,T0000006553,S001,2,PC-A,50000,100000
4041,T0000003685,S005,3,PC-E,210000,630000
4042,T0000000105,S005,4,PC-E,210000,840000
4043,T0000003916,S002,1,PC-B,85000,85000
4044,T0000006694,S005,3,PC-E,210000,630000
4045,T0000002873,S005,1,PC-E,210000,210000
4046,T0000003346,S001,1,PC-A,50000,50000
4047,T0000006231,S003,3,PC-C,120000,360000
4048,T0000005842,S005,3,PC-E,210000,630000
4049,T0000003148,S002,3,PC-B,85000,255000
4050,T0000003148,S003,4,PC-C,120000,480000
4051,T0000001465,S002,3,PC-B,85000,255000
4052,T0000002587,S005,4,PC-E,210000,840000
4053,T0000000244,S003,2,PC-C,120000,240000
4054,T0000002625,S005,2,PC-E,210000,420000
4055,T0000003849,S001,1,PC-A,50000,50000
4056,T0000001405,S003,1,PC-C,120000,120000
4057,T0000000981,S002,4,PC-B,85000,340000
4058,T0000005832,S001,1,PC-A,50000,50000
4059,T0000003808,S004,2,PC-D,180000,360000
4060,T0000000141,S002,4,PC-B,85000,340000
4061,T0000000892,S005,4,PC-E,210000,840000
4062,T0000005487,S002,3,PC-B,85000,255000
4063,T0000002399,S004,4,PC-D,180000,720000
4064,T0000004640,S002,1,PC-B,85000,85000
4065,T0000002960,S001,2,PC-A,50000,100000
4066,T0000002199,S002,1,PC-B,85000,85000
4067,T0000001469,S003,2,PC-C,120000,240000
4068,T0000002700,S004,3,PC-D,180000,540000
4069,T0000003005,S002,2,PC-B,85000,170000
4070,T0000004858,S004,3,PC-D,180000,540000
4071,T0000003374,S001,1,PC-A,50000,50000
4072,T0000004719,S003,3,PC-C,120000,360000
4073,T0000000655,S005,4,PC-E,210000,840000
4074,T0000006593,S002,4,PC-B,85000,340000
4075,T0000002768,S001,2,PC-A,50000,100000
4076,T0000005343,S004,1,PC-D,180000,180000
4077,T0000000042,S004,1,PC-D,180000,180000
4078,T0000002311,S001,2,PC-A,50000,100000
4079,T0000005122,S002,4,PC-B,85000,340000
4080,T0000001660,S005,3,PC-E,210000,630000
4081,T0000005387,S002,2,PC-B,85000,170000
4082,T0000004691,S003,3,PC-C,120000,360000
4083,T0000005108,S002,3,PC-B,85000,255000
4084,T0000002224,S003,1,PC-C,120000,120000
4085,T0000002110,S004,4,PC-D,180000,720000
4086,T0000000957,S003,3,PC-C,120000,360000
4087,T0000000560,S005,4,PC-E,210000,840000
4088,T0000001330,S001,1,PC-A,50000,50000
4089,T0000001312,S003,2,PC-C,120000,240000
4090,T0000001821,S002,2,PC-B,85000,170000
4091,T0000003002,S003,1,PC-C,120000,120000
4092,T0000003403,S004,1,PC-D,180000,180000
4093,T0000005646,S003,3,PC-C,120000,360000
4094,T0000004945,S005,1,PC-E,210000,210000
4095,T0000005374,S003,2,PC-C,120000,240000
4096,T0000002651,S005,4,PC-E,210000,840000
4097,T0000005629,S002,4,PC-B,85000,340000
4098,T0000001814,S004,4,PC-D,180000,720000
4099,T0000001741,S001,4,PC-A,50000,200000
4100,T0000004701,S002,1,PC-B,85000,85000
4101,T0000003808,S002,1,PC-B,85000,85000
4102,T0000002877,S001,4,PC-A,50000,200000
4103,T0000005582,S003,1,PC-C,120000,120000
4104,T0000003270,S003,3,PC-C,120000,360000
4105,T0000005390,S003,1,PC-C,120000,120000
4106,T0000004083,S004,3,PC-D,180000,540000
4107,T0000000745,S002,3,PC-B,85000,255000
4108,T0000000557,S005,1,PC-E,210000,210000
4109,T0000006207,S001,4,PC-A,50000,200000
4110,T0000003301,S002,3,PC-B,85000,255000
4111,T0000000941,S003,1,PC-C,120000,120000
4112,T0000004023,S001,2,PC-A,50000,100000
4113,T0000002296,S005,4,PC-E,210000,840000
4114,T0000005365,S002,2,PC-B,85000,170000
4115,T0000000939,S002,3,PC-B,85000,255000
4116,T0000001610,S004,2,PC-D,180000,360000
4117,T0000006300,S002,1,PC-B,85000,85000
4118,T0000001725,S002,4,PC-B,85000,340000
4119,T0000000984,S005,3,PC-E,210000,630000
4120,T0000001587,S005,1,PC-E,210000,210000
4121,T0000004021,S001,4,PC-A,50000,200000
4122,T0000001336,S003,3,PC-C,120000,360000
4123,T0000005970,S005,3,PC-E,210000,630000
4124,T0000003137,S001,3,PC-A,50000,150000
4125,T0000000661,S002,3,PC-B,85000,255000
4126,T0000000032,S001,2,PC-A,50000,100000
4127,T0000005912,S001,2,PC-A,50000,100000
4128,T0000006701,S001,2,PC-A,50000,100000
4129,T0000006216,S001,3,PC-A,50000,150000
4130,T0000005985,S005,2,PC-E,210000,420000
4131,T0000003414,S003,4,PC-C,120000,480000
4132,T0000001156,S001,3,PC-A,50000,150000
4133,T0000003126,S004,4,PC-D,180000,720000
4134,T0000000060,S002,4,PC-B,85000,340000
4135,T0000003928,S002,2,PC-B,85000,170000
4136,T0000001543,S002,3,PC-B,85000,255000
4137,T0000000271,S002,2,PC-B,85000,170000
4138,T0000006389,S002,2,PC-B,85000,170000
4139,T0000005295,S001,2,PC-A,50000,100000
4140,T0000004076,S003,3,PC-C,120000,360000
4141,T0000006771,S004,3,PC-D,180000,540000
4142,T0000003388,S005,2,PC-E,210000,420000
4143,T0000005902,S004,4,PC-D,180000,720000
4144,T0000002752,S005,4,PC-E,210000,840000
4145,T0000002709,S005,3,PC-E,210000,630000
4146,T0000001154,S004,1,PC-D,180000,180000
4147,T0000005221,S001,2,PC-A,50000,100000
4148,T0000004405,S002,2,PC-B,85000,170000
4149,T0000003853,S001,1,PC-A,50000,50000
4150,T0000005411,S002,3,PC-B,85000,255000
4151,T0000001745,S003,4,PC-C,120000,480000
4152,T0000006638,S005,3,PC-E,210000,630000
4153,T0000003432,S004,4,PC-D,180000,720000
4154,T0000000337,S003,4,PC-C,120000,480000
4155,T0000006722,S002,3,PC-B,85000,255000
4156,T0000000009,S001,2,PC-A,50000,100000
4157,T0000004144,S004,2,PC-D,180000,360000
4158,T0000005606,S005,2,PC-E,210000,420000
4159,T0000006766,S003,4,PC-C,120000,480000
4160,T0000005440,S005,2,PC-E,210000,420000
4161,T0000000730,S002,4,PC-B,85000,340000
4162,T0000004890,S005,2,PC-E,210000,420000
4163,T0000001648,S001,3,PC-A,50000,150000
4164,T0000004228,S003,1,PC-C,120000,120000
4165,T0000003654,S003,4,PC-C,120000,480000
4166,T0000002130,S001,3,PC-A,50000,150000
4167,T0000006200,S005,4,PC-E,210000,840000
4168,T0000004471,S001,4,PC-A,50000,200000
4169,T0000002396,S004,3,PC-D,180000,540000
4170,T0000004366,S001,2,PC-A,50000,100000
4171,T0000001506,S005,4,PC-E,210000,840000
4172,T0000002158,S001,1,PC-A,50000,50000
4173,T0000002916,S002,1,PC-B,85000,85000
4174,T0000004171,S001,3,PC-A,50000,150000
4175,T0000003229,S001,1,PC-A,50000,50000
4176,T0000003603,S005,3,PC-E,210000,630000
4177,T0000006052,S004,3,PC-D,180000,540000
4178,T0000001666,S004,4,PC-D,180000,720000
4179,T0000004424,S005,3,PC-E,210000,630000
4180,T0000006265,S005,3,PC-E,210000,630000
4181,T0000004136,S005,2,PC-E,210000,420000
4182,T0000005286,S002,4,PC-B,85000,340000
4183,T0000002969,S003,1,PC-C,120000,120000
4184,T0000002689,S001,2,PC-A,50000,100000
4185,T0000002326,S005,2,PC-E,210000,420000
4186,T0000002810,S005,4,PC-E,210000,840000
4187,T0000002516,S005,4,PC-E,210000,840000
4188,T0000003471,S004,2,PC-D,180000,360000
4189,T0000006152,S005,4,PC-E,210000,840000
4190,T0000000012,S001,4,PC-A,50000,200000
4191,T0000005019,S005,3,PC-E,210000,630000
4192,T0000002970,S001,4,PC-A,50000,200000
4193,T0000005938,S002,3,PC-B,85000,255000
4194,T0000005328,S003,2,PC-C,120000,240000
4195,T0000003621,S004,2,PC-D,180000,360000
4196,T0000003683,S001,1,PC-A,50000,50000
4197,T0000003473,S002,4,PC-B,85000,340000
4198,T0000005310,S003,2,PC-C,120000,240000
4199,T0000003122,S003,3,PC-C,120000,360000
4200,T0000003464,S003,2,PC-C,120000,240000
4201,T0000000652,S001,4,PC-A,50000,200000
4202,T0000005799,S002,1,PC-B,85000,85000
4203,T0000000620,S005,1,PC-E,210000,210000
4204,T0000003790,S002,2,PC-B,85000,170000
4205,T0000006058,S002,1,PC-B,85000,85000
4206,T0000001645,S002,4,PC-B,85000,340000
4207,T0000002243,S001,4,PC-A,50000,200000
4208,T0000004512,S001,1,PC-A,50000,50000
4209,T0000004759,S001,3,PC-A,50000,150000
4210,T0000003491,S002,1,PC-B,85000,85000
4211,T0000005874,S001,1,PC-A,50000,50000
4212,T0000003711,S003,2,PC-C,120000,240000
4213,T0000003688,S001,3,PC-A,50000,150000
4214,T0000001379,S004,1,PC-D,180000,180000
4215,T0000004243,S001,2,PC-A,50000,100000
4216,T0000002045,S001,2,PC-A,50000,100000
4217,T0000003048,S001,2,PC-A,50000,100000
4218,T0000001388,S001,4,PC-A,50000,200000
4219,T0000006507,S004,2,PC-D,180000,360000
4220,T0000005821,S005,2,PC-E,210000,420000
4221,T0000000401,S001,4,PC-A,50000,200000
4222,T0000002653,S003,4,PC-C,120000,480000
4223,T0000005611,S004,2,PC-D,180000,360000
4224,T0000006127,S005,1,PC-E,210000,210000
4225,T0000004324,S001,3,PC-A,50000,150000
4226,T0000005694,S005,4,PC-E,210000,840000
4227,T0000003923,S003,3,PC-C,120000,360000
4228,T0000006680,S004,4,PC-D,180000,720000
4229,T0000000267,S004,2,PC-D,180000,360000
4230,T0000005524,S005,4,PC-E,210000,840000
4231,T0000005912,S001,2,PC-A,50000,100000
4232,T0000005130,S002,3,PC-B,85000,255000
4233,T0000005439,S004,1,PC-D,180000,180000
4234,T0000004221,S002,2,PC-B,85000,170000
4235,T0000006449,S004,3,PC-D,180000,540000
4236,T0000001725,S001,3,PC-A,50000,150000
4237,T0000001112,S001,4,PC-A,50000,200000
4238,T0000002675,S004,2,PC-D,180000,360000
4239,T0000005471,S005,3,PC-E,210000,630000
4240,T0000004784,S001,1,PC-A,50000,50000
4241,T0000001280,S001,4,PC-A,50000,200000
4242,T0000001232,S003,4,PC-C,120000,480000
4243,T0000004376,S001,3,PC-A,50000,150000
4244,T0000004538,S003,2,PC-C,120000,240000
4245,T0000001863,S001,4,PC-A,50000,200000
4246,T0000004932,S001,2,PC-A,50000,100000
4247,T0000004484,S005,3,PC-E,210000,630000
4248,T0000000616,S005,3,PC-E,210000,630000
4249,T0000000146,S001,2,PC-A,50000,100000
4250,T0000004616,S004,1,PC-D,180000,180000
4251,T0000004725,S004,4,PC-D,180000,720000
4252,T0000003677,S001,3,PC-A,50000,150000
4253,T0000006577,S004,1,PC-D,180000,180000
4254,T0000006287,S001,1,PC-A,50000,50000
4255,T0000000288,S005,2,PC-E,210000,420000
4256,T0000001409,S002,2,PC-B,85000,170000
4257,T0000000013,S003,2,PC-C,120000,240000
4258,T0000000256,S004,1,PC-D,180000,180000
4259,T0000001721,S004,4,PC-D,180000,720000
4260,T0000001423,S005,2,PC-E,210000,420000
4261,T0000005326,S004,4,PC-D,180000,720000
4262,T0000004953,S001,2,PC-A,50000,100000
4263,T0000002990,S001,1,PC-A,50000,50000
4264,T0000001195,S002,4,PC-B,85000,340000
4265,T0000004559,S002,4,PC-B,85000,340000
4266,T0000004365,S002,1,PC-B,85000,85000
4267,T0000001244,S001,4,PC-A,50000,200000
4268,T0000003223,S002,1,PC-B,85000,85000
4269,T0000006766,S002,1,PC-B,85000,85000
4270,T0000005302,S001,3,PC-A,50000,150000
4271,T0000003470,S005,2,PC-E,210000,420000
4272,T0000004167,S004,3,PC-D,180000,540000
4273,T0000003969,S003,1,PC-C,120000,120000
4274,T0000001306,S001,1,PC-A,50000,50000
4275,T0000002121,S001,4,PC-A,50000,200000
4276,T0000002402,S003,1,PC-C,120000,120000
4277,T0000005846,S003,1,PC-C,120000,120000
4278,T0000000496,S002,1,PC-B,85000,85000
4279,T0000003399,S003,2,PC-C,120000,240000
4280,T0000005083,S004,3,PC-D,180000,540000
4281,T0000003606,S004,3,PC-D,180000,540000
4282,T0000006723,S004,2,PC-D,180000,360000
4283,T0000000909,S004,2,PC-D,180000,360000
4284,T0000000372,S004,2,PC-D,180000,360000
4285,T0000004457,S002,3,PC-B,85000,255000
4286,T0000006236,S001,3,PC-A,50000,150000
4287,T0000001344,S003,1,PC-C,120000,120000
4288,T0000000323,S001,3,PC-A,50000,150000
4289,T0000002431,S003,4,PC-C,120000,480000
4290,T0000004670,S002,3,PC-B,85000,255000
4291,T0000004831,S002,2,PC-B,85000,170000
4292,T0000002784,S005,3,PC-E,210000,630000
4293,T0000002393,S005,1,PC-E,210000,210000
4294,T0000003920,S002,3,PC-B,85000,255000
4295,T0000001215,S002,2,PC-B,85000,170000
4296,T0000001695,S003,4,PC-C,120000,480000
4297,T0000001907,S002,2,PC-B,85000,170000
4298,T0000004814,S001,4,PC-A,50000,200000
4299,T0000000780,S003,1,PC-C,120000,120000
4300,T0000001019,S002,1,PC-B,85000,85000
4301,T0000003265,S003,3,PC-C,120000,360000
4302,T0000001403,S003,1,PC-C,120000,120000
4303,T0000001426,S004,1,PC-D,180000,180000
4304,T0000000663,S005,2,PC-E,210000,420000
4305,T0000005868,S003,2,PC-C,120000,240000
4306,T0000002647,S003,3,PC-C,120000,360000
4307,T0000000010,S004,3,PC-D,180000,540000
4308,T0000006330,S002,3,PC-B,85000,255000
4309,T0000001038,S003,3,PC-C,120000,360000
4310,T0000002825,S004,2,PC-D,180000,360000
4311,T0000006554,S001,3,PC-A,50000,150000
4312,T0000003003,S004,3,PC-D,180000,540000
4313,T0000004680,S005,1,PC-E,210000,210000
4314,T0000001075,S005,3,PC-E,210000,630000
4315,T0000006720,S002,4,PC-B,85000,340000
4316,T0000003088,S002,1,PC-B,85000,85000
4317,T0000005470,S005,2,PC-E,210000,420000
4318,T0000005547,S005,4,PC-E,210000,840000
4319,T0000005950,S003,3,PC-C,120000,360000
4320,T0000001789,S005,1,PC-E,210000,210000
4321,T0000003036,S002,3,PC-B,85000,255000
4322,T0000004838,S005,1,PC-E,210000,210000
4323,T0000005872,S002,3,PC-B,85000,255000
4324,T0000003653,S001,4,PC-A,50000,200000
4325,T0000003175,S005,2,PC-E,210000,420000
4326,T0000004299,S002,4,PC-B,85000,340000
4327,T0000001076,S004,4,PC-D,180000,720000
4328,T0000000973,S003,2,PC-C,120000,240000
4329,T0000005494,S002,1,PC-B,85000,85000
4330,T0000001865,S005,1,PC-E,210000,210000
4331,T0000003125,S005,2,PC-E,210000,420000
4332,T0000001299,S001,3,PC-A,50000,150000
4333,T0000003406,S004,1,PC-D,180000,180000
4334,T0000005150,S002,4,PC-B,85000,340000
4335,T0000001158,S004,2,PC-D,180000,360000
4336,T0000003129,S001,4,PC-A,50000,200000
4337,T0000000104,S003,1,PC-C,120000,120000
4338,T0000003567,S004,2,PC-D,180000,360000
4339,T0000004348,S001,2,PC-A,50000,100000
4340,T0000004390,S002,1,PC-B,85000,85000
4341,T0000001181,S003,1,PC-C,120000,120000
4342,T0000004644,S005,2,PC-E,210000,420000
4343,T0000006774,S001,3,PC-A,50000,150000
4344,T0000003138,S005,2,PC-E,210000,420000
4345,T0000005873,S003,3,PC-C,120000,360000
4346,T0000004394,S001,4,PC-A,50000,200000
4347,T0000003534,S001,3,PC-A,50000,150000
4348,T0000005844,S003,3,PC-C,120000,360000
4349,T0000005939,S002,1,PC-B,85000,85000
4350,T0000004196,S001,2,PC-A,50000,100000
4351,T0000003127,S003,4,PC-C,120000,480000
4352,T0000006475,S004,2,PC-D,180000,360000
4353,T0000001774,S005,3,PC-E,210000,630000
4354,T0000006536,S001,3,PC-A,50000,150000
4355,T0000003814,S004,3,PC-D,180000,540000
4356,T0000004969,S001,2,PC-A,50000,100000
4357,T0000006524,S002,3,PC-B,85000,255000
4358,T0000000091,S003,2,PC-C,120000,240000
4359,T0000000446,S001,4,PC-A,50000,200000
4360,T0000000108,S003,4,PC-C,120000,480000
4361,T0000004412,S001,2,PC-A,50000,100000
4362,T0000003239,S002,4,PC-B,85000,340000
4363,T0000005931,S002,1,PC-B,85000,85000
4364,T0000004053,S004,3,PC-D,180000,540000
4365,T0000006039,S002,3,PC-B,85000,255000
4366,T0000005554,S003,3,PC-C,120000,360000
4367,T0000004537,S002,1,PC-B,85000,85000
4368,T0000006361,S001,3,PC-A,50000,150000
4369,T0000001245,S002,2,PC-B,85000,170000
4370,T0000002720,S003,3,PC-C,120000,360000
4371,T0000005647,S001,2,PC-A,50000,100000
4372,T0000000277,S004,4,PC-D,180000,720000
4373,T0000003056,S004,2,PC-D,180000,360000
4374,T0000004664,S004,2,PC-D,180000,360000
4375,T0000005105,S001,2,PC-A,50000,100000
4376,T0000002922,S004,3,PC-D,180000,540000
4377,T0000002513,S002,1,PC-B,85000,85000
4378,T0000000838,S001,1,PC-A,50000,50000
4379,T0000002801,S001,2,PC-A,50000,100000
4380,T0000005703,S001,3,PC-A,50000,150000
4381,T0000000029,S005,1,PC-E,210000,210000
4382,T0000006502,S003,4,PC-C,120000,480000
4383,T0000006038,S005,4,PC-E,210000,840000
4384,T0000006229,S005,3,PC-E,210000,630000
4385,T0000001257,S005,4,PC-E,210000,840000
4386,T0000006456,S003,4,PC-C,120000,480000
4387,T0000000364,S005,4,PC-E,210000,840000
